discount_percentage,rating,discounted_price,actual_price,rating_count,price_ratio,price_diff,label,label_code
80.0,3.9,5.298317366548036,6.907755278982137,6.98100574072173,0.7670099985546603,1.6094379124341005,Bad,0
0.0,3.9,5.5254529391317835,5.5254529391317835,9.544810605926722,1.0,0.0,Bad,0
60.0,3.6,5.298317366548036,6.214608098422191,7.821242083523558,0.8525585656629274,0.9162907318741551,Bad,0
53.0,4.4,6.802394763324311,7.550135342488429,9.514363204016016,0.9009632880411821,0.7477405791641178,Qualified,1
80.0,4.0,5.298317366548036,6.907755278982137,6.3561076606958915,0.7670099985546603,1.6094379124341005,Qualified,1
85.0,3.5,5.0106352940962555,6.907755278982137,7.8336002236611035,0.7253637530185604,1.8971199848858813,Bad,0
69.0,4.1,6.152732694704104,7.313220387090301,5.8664680569332965,0.8413164610169886,1.160487692386197,Qualified,1
38.0,4.1,7.080026499922591,7.5652752818989315,7.416378479192928,0.9358584104484112,0.4852487819763409,Qualified,1
43.0,4.0,6.745236349484362,7.313220387090301,8.902863672196222,0.9223346203802942,0.5679840376059397,Qualified,1
18.0,4.1,5.796057750765372,5.991464547107982,8.143807976771484,0.9673858044546169,0.19540679634260982,Qualified,1
62.0,4.0,5.598421958998375,6.551080335043404,4.543294782270004,0.8545799582171179,0.9526583760450293,Qualified,1
25.0,3.8,5.703782474656201,5.993961427306569,10.618787537737207,0.9515881181136058,0.2901789526503684,Bad,0
63.0,4.3,6.309918278226516,7.313220387090301,9.306286713023391,0.8628098080245374,1.0033021088637852,Qualified,1
5.0,4.2,4.74493212836325,4.795790545596741,9.098179005087852,0.9893951963185326,0.05085841723349116,Qualified,1
0.0,4.1,4.795790545596741,4.795790545596741,8.368461137615839,1.0,0.0,Qualified,1
51.0,4.2,6.878326468291325,7.600902459542082,6.137727054086234,0.90493550008083,0.722575991250757,Qualified,1
70.0,4.5,5.3471075307174685,6.54534966033442,11.586984150195084,0.8169322966993745,1.1982421296169514,Good,2
35.0,4.6,7.307202314764738,7.738923757439457,9.273596821611198,0.944214278857612,0.4317214426747187,Good,2
0.0,4.3,4.605170185988092,4.605170185988092,8.52456594574565,1.0,0.0,Qualified,1
40.0,4.0,5.0106352940962555,5.521460917862246,8.52872642722991,0.9074836114272873,0.5108256237659905,Qualified,1
79.0,4.2,6.3561076606958915,7.937374696163295,9.052282067317908,0.8007821104587964,1.5812670354674037,Qualified,1
