discounted_price,actual_price,discount_percentage,price_ratio,price_diff,discount_amount,is_heavy_discount,is_light_discount,price_volatility,price_category,discount_category,value_score,rating,rating_label
369.0,1600.0,77.0,0.2306249999999856,1231.0,1231.0,1,0,0.7693749999999518,5,4,0.014405059337912902,4.0,1
15499.0,20999.0,26.0,0.7380827658459892,5500.0,5500.0,0,0,0.2619172341540061,5,2,0.003514679837361853,4.1,1
15499.0,18999.0,18.0,0.8157797778830422,3500.0,3500.0,0,0,0.18422022211695258,5,1,0.004293577778331802,4.1,1
22999.0,28999.0,21.0,0.7930963136659858,6000.0,6000.0,0,0,0.20690368633401082,5,2,0.002734814874710296,3.9,0
599.0,1490.0,60.0,0.40201342281876495,891.0,891.0,1,0,0.5979865771811679,5,4,0.02696267087986351,4.1,1
134.0,699.0,81.0,0.19170243204575224,565.0,565.0,1,0,0.8082975679541047,4,4,0.02738606172082175,4.1,1
7499.0,7999.0,6.0,0.9374921865233037,500.0,500.0,0,1,0.0625078134766838,5,0,0.011718652331541296,4.0,1
1149.0,2199.0,48.0,0.5225102319235778,1050.0,1050.0,0,0,0.47748976807637666,5,3,0.023750465087435356,4.3,1
1324.0,1699.0,22.0,0.779281930547335,375.0,375.0,0,0,0.2207180694526062,5,2,0.04584011356160794,4.0,1
13999.0,19999.0,30.0,0.699984999249959,6000.0,6000.0,0,0,0.300015000750036,5,2,0.0034999249962497955,4.1,1
299.0,799.0,63.0,0.37421777221522223,500.0,500.0,1,0,0.6257822277846525,4,4,0.04677722152690277,4.2,1
999.0,1599.0,38.0,0.6247654784239759,600.0,600.0,0,0,0.3752345215759615,5,3,0.03904784240149849,4.0,1
12999.0,17999.0,28.0,0.7222067892660664,5000.0,5000.0,0,0,0.27779321073392815,5,2,0.004012259940367036,4.1,1
15490.0,20990.0,26.0,0.7379704621248179,5500.0,5500.0,0,0,0.2620295378751774,5,2,0.0035156517656367865,4.2,1
999.0,2899.0,66.0,0.34460158675404123,1900.0,1900.0,1,0,0.6553984132459243,5,4,0.01188281333634625,4.6,2
1599.0,4999.0,68.0,0.31986397279455253,3400.0,3400.0,1,0,0.6801360272054274,5,4,0.006397279455891051,4.0,1
1324.0,1699.0,22.0,0.779281930547335,375.0,375.0,0,0,0.2207180694526062,5,2,0.04584011356160794,4.0,1
20999.0,29990.0,30.0,0.700200066688894,8991.0,8991.0,0,0,0.2997999333111027,5,2,0.002334700632486059,4.3,1
999.0,1999.0,50.0,0.4997498749374437,1000.0,1000.0,0,0,0.5002501250625062,5,3,0.024987493746872185,4.3,1
12490.0,15990.0,22.0,0.7811131957473372,3500.0,3500.0,0,0,0.21888680425265655,5,2,0.0048847051200508855,4.2,1
17999.0,21990.0,18.0,0.8185084129149577,3991.0,3991.0,0,0,0.18149158708503785,5,1,0.003722015428652438,4.0,1
350.0,899.0,61.0,0.3893214682980657,549.0,549.0,1,0,0.6106785317018231,4,4,0.0432579409220073,4.2,1
1399.0,1630.0,14.0,0.8582822085889044,231.0,231.0,0,0,0.14171779141103424,5,1,0.05262306613052755,4.0,1
159.0,399.0,60.0,0.3984962406014039,240.0,240.0,1,0,0.6015037593983455,3,4,0.09962406015035097,4.1,1
1499.0,6990.0,79.0,0.21444921316165644,5491.0,5491.0,1,0,0.7855507868383292,5,4,0.003067504121894671,3.9,0
1999.0,7990.0,75.0,0.2501877346683323,5991.0,5991.0,1,0,0.7498122653316552,5,4,0.003130868910878892,3.8,0
999.0,2899.0,66.0,0.34460158675404123,1900.0,1900.0,1,0,0.6553984132459243,5,4,0.01188281333634625,4.7,2
2099.0,5999.0,65.0,0.3498916486080955,3900.0,3900.0,1,0,0.6501083513918878,5,4,0.005831527476801592,4.3,1
337.0,699.0,52.0,0.4821173104434217,362.0,362.0,1,0,0.5178826895564351,4,4,0.06887390149191738,4.2,1
2999.0,7990.0,62.0,0.3753441802252769,4991.0,4991.0,1,0,0.6246558197747106,5,4,0.004697086475100449,4.1,1
1299.0,5999.0,78.0,0.2165360893482211,4700.0,4700.0,1,0,0.7834639106517622,5,4,0.0036089348224703516,3.3,0
349.0,399.0,13.0,0.8746867167917608,50.0,50.0,0,0,0.12531328320798865,3,1,0.2186716791979402,4.4,1
16499.0,20990.0,21.0,0.7860409718913731,4491.0,4491.0,0,0,0.21395902810862216,5,2,0.0037446571001446957,4.0,1
499.0,499.0,0.0,0.9999999999997996,0.0,0.0,0,1,0.0,3,0,0.19999999999995993,4.2,1
970.0,1799.0,46.0,0.5391884380210928,829.0,829.0,0,0,0.46081156197885154,5,3,0.02995491322339405,4.5,2
999.0,2899.0,66.0,0.34460158675404123,1900.0,1900.0,1,0,0.6553984132459243,5,4,0.01188281333634625,4.6,2
10499.0,13499.0,22.0,0.7777613156530055,3000.0,3000.0,0,0,0.22223868434698701,5,2,0.005761194930763005,4.2,1
249.0,399.0,38.0,0.6240601503757834,150.0,150.0,0,0,0.3759398496239659,3,3,0.15601503759394586,4.0,1
251.0,999.0,75.0,0.2512512512512261,748.0,748.0,1,0,0.7487487487486738,4,4,0.025125125125122612,3.7,0
199.0,499.0,60.0,0.39879759519030084,300.0,300.0,1,0,0.6012024048094988,3,4,0.07975951903806017,4.1,1
6499.0,7999.0,19.0,0.812476559569936,1500.0,1500.0,0,0,0.18752344043005142,5,1,0.0101559569946242,4.1,1
2999.0,9999.0,70.0,0.2999299929992969,7000.0,7000.0,1,0,0.7000700070006931,5,4,0.002999299929992969,4.2,1
279.0,1499.0,81.0,0.18612408272180211,1220.0,1220.0,1,0,0.8138759172781311,5,4,0.012408272181453473,4.2,1
269.0,1499.0,82.0,0.17945296864575186,1230.0,1230.0,1,0,0.8205470313541814,5,4,0.011963531243050125,4.5,2
8999.0,13499.0,33.0,0.666641973479512,4500.0,4500.0,0,0,0.3333580265204805,5,3,0.00493808869244083,3.8,0
59.0,199.0,70.0,0.2964824120601525,140.0,140.0,1,0,0.703517587939345,2,4,0.14824120603007626,4.0,1
599.0,1299.0,54.0,0.461123941493421,700.0,700.0,1,0,0.538876058506502,5,4,0.035471072422570846,4.1,1
349.0,999.0,65.0,0.3493493493493144,650.0,650.0,1,0,0.6506506506505855,4,4,0.03493493493493144,3.8,0
13999.0,19499.0,28.0,0.7179342530386138,5500.0,5500.0,0,0,0.2820657469613812,5,2,0.0036817141181467376,4.1,1
349.0,999.0,65.0,0.3493493493493144,650.0,650.0,1,0,0.6506506506505855,4,4,0.03493493493493144,3.8,0
499.0,599.0,17.0,0.8330550918195604,100.0,100.0,0,0,0.1669449081802726,4,1,0.13884251530326006,4.2,1
2199.0,9999.0,78.0,0.2199219921992177,7800.0,7800.0,1,0,0.7800780078007723,5,4,0.002199219921992177,4.2,1
95.0,499.0,81.0,0.19038076152300795,404.0,404.0,1,0,0.8096192384767916,3,4,0.03807615230460159,4.2,1
139.0,249.0,44.0,0.5582329317266834,110.0,110.0,0,0,0.44176706827291495,3,3,0.22329317269067336,4.0,1
4499.0,7999.0,44.0,0.5624453056632008,3500.0,3500.0,0,0,0.4375546943367866,5,3,0.00703056632079001,3.5,0
89.0,599.0,85.0,0.14858096828044262,510.0,510.0,1,0,0.8514190317193904,4,4,0.024763494713407105,4.3,1
15499.0,20999.0,26.0,0.7380827658459892,5500.0,5500.0,0,0,0.2619172341540061,5,2,0.003514679837361853,4.1,1
13999.0,15999.0,13.0,0.8749921870116828,2000.0,2000.0,0,0,0.12500781298831098,5,1,0.0054687011688230175,3.9,0
1999.0,4999.0,60.0,0.39987997599519104,3000.0,3000.0,1,0,0.6001200240047889,5,4,0.00799759951990382,3.9,0
1399.0,5999.0,77.0,0.2332055342557054,4600.0,4600.0,1,0,0.7667944657442779,5,4,0.0038867589042617568,3.3,0
599.0,999.0,40.0,0.5995995995995396,400.0,400.0,0,0,0.4004004004003603,4,3,0.05995995995995396,4.0,1
199.0,1099.0,82.0,0.18107370336668052,900.0,900.0,1,0,0.8189262966332285,5,4,0.01646124576060732,4.0,1
1799.0,6990.0,74.0,0.2573676680972781,5191.0,5191.0,1,0,0.7426323319027075,5,4,0.003681414219672123,4.0,1
1499.0,6990.0,79.0,0.21444921316165644,5491.0,5491.0,1,0,0.7855507868383292,5,4,0.003067504121894671,3.9,0
20999.0,29990.0,30.0,0.700200066688894,8991.0,8991.0,0,0,0.2997999333111027,5,2,0.002334700632486059,4.3,1
12999.0,13499.0,4.0,0.9629602192754948,500.0,500.0,0,1,0.03703978072449784,5,0,0.007133038661299961,4.1,1
16999.0,20999.0,19.0,0.8095147387970818,4000.0,4000.0,0,0,0.19048526120291354,5,1,0.0038548320895099132,4.1,1
19999.0,27990.0,29.0,0.7145051804215766,7991.0,7991.0,0,0,0.2854948195784199,5,2,0.0025526247023027995,4.3,1
12999.0,18999.0,32.0,0.6841939049423619,6000.0,6000.0,0,0,0.31580609505763296,5,3,0.00360102055232822,4.1,1
2999.0,5999.0,50.0,0.4999166527754542,3000.0,3000.0,0,0,0.5000833472245291,5,3,0.008331944212924236,4.1,1
299.0,999.0,70.0,0.29929929929926935,700.0,700.0,1,0,0.7007007007006305,4,4,0.029929929929926935,4.3,1
970.0,1999.0,51.0,0.48524262131063106,1029.0,1029.0,1,0,0.5147573786893189,5,4,0.02426213106553155,4.4,1
329.0,999.0,67.0,0.32932932932929637,670.0,670.0,1,0,0.6706706706706035,4,4,0.03293293293292964,4.2,1
1299.0,5999.0,78.0,0.2165360893482211,4700.0,4700.0,1,0,0.7834639106517622,5,4,0.0036089348224703516,3.3,0
1989.0,3500.0,43.0,0.5682857142856981,1511.0,1511.0,0,0,0.4317142857142734,5,3,0.016232096951890835,4.4,1
1999.0,9999.0,80.0,0.1999199919991979,8000.0,8000.0,1,0,0.800080008000792,5,4,0.0019991999199919794,4.3,1
12999.0,18999.0,32.0,0.6841939049423619,6000.0,6000.0,0,0,0.31580609505763296,5,3,0.00360102055232822,4.1,1
1499.0,4999.0,70.0,0.2998599719943929,3500.0,3500.0,1,0,0.7001400280055871,5,4,0.005997199439887858,4.0,1
16999.0,20999.0,19.0,0.8095147387970818,4000.0,4000.0,0,0,0.19048526120291354,5,1,0.0038548320895099132,4.1,1
1999.0,8499.0,76.0,0.2352041416637224,6500.0,6500.0,1,0,0.7647958583362658,5,4,0.002767107548984969,4.3,1
4999.0,6999.0,29.0,0.7142448921274366,2000.0,2000.0,0,0,0.28575510787254915,5,2,0.01020349845896338,3.8,0
99.0,666.66,85.0,0.14850148501482788,567.66,567.66,1,0,0.851498514985022,4,4,0.02224208204996973,3.9,0
2499.0,5999.0,58.0,0.4165694282380327,3500.0,3500.0,1,0,0.5834305717619506,5,4,0.006942823803967211,3.7,0
1399.0,1630.0,14.0,0.8582822085889044,231.0,231.0,0,0,0.14171779141103424,5,1,0.05262306613052755,4.0,1
1499.0,9999.0,85.0,0.14991499149914841,8500.0,8500.0,1,0,0.8500850085008416,5,4,0.001499149914991484,4.2,1
899.0,1900.0,53.0,0.4731578947368172,1001.0,1001.0,1,0,0.5268421052631301,5,4,0.02488994711924341,4.4,1
249.0,599.0,58.0,0.4156928213688788,350.0,350.0,1,0,0.5843071786309542,4,4,0.06928213689481313,3.9,0
299.0,1199.0,75.0,0.2493744787322561,900.0,900.0,1,0,0.7506255212676605,5,4,0.020781206561021344,4.5,2
79.0,499.0,84.0,0.15831663326650133,420.0,420.0,1,0,0.8416833667332982,3,4,0.03166332665330027,4.2,1
13999.0,15999.0,13.0,0.8749921870116828,2000.0,2000.0,0,0,0.12500781298831098,5,1,0.0054687011688230175,3.9,0
949.0,999.0,5.0,0.9499499499498548,50.0,50.0,0,1,0.050050050050045036,4,0,0.09499499499498548,4.2,1
99.0,499.0,80.0,0.1983967935871346,400.0,400.0,1,0,0.801603206412665,3,4,0.03967935871742692,4.1,1
2499.0,7990.0,69.0,0.3127659574468046,5491.0,5491.0,1,0,0.6872340425531829,5,4,0.003913977692989671,4.1,1
689.0,1999.0,66.0,0.3446723361680668,1310.0,1310.0,1,0,0.6553276638318831,5,4,0.01723361680840334,4.3,1
499.0,1899.0,74.0,0.26276987888360914,1400.0,1400.0,1,0,0.7372301211163382,5,4,0.013829993625453112,4.1,1
299.0,999.0,70.0,0.29929929929926935,700.0,700.0,1,0,0.7007007007006305,4,4,0.029929929929926935,4.3,1
209.0,499.0,58.0,0.4188376753506175,290.0,290.0,1,0,0.5811623246491822,3,4,0.0837675350701235,3.6,0
8499.0,12999.0,35.0,0.6538195245788088,4500.0,4500.0,0,0,0.3461804754211836,5,3,0.005029380958298528,4.1,1
2179.0,3999.0,46.0,0.5448862215553752,1820.0,1820.0,0,0,0.45511377844459977,5,3,0.013622155538884382,4.0,1
16999.0,20999.0,19.0,0.8095147387970818,4000.0,4000.0,0,0,0.19048526120291354,5,1,0.0038548320895099132,4.1,1
44999.0,49999.0,10.0,0.8999979999599974,5000.0,5000.0,0,0,0.1000020000400006,5,0,0.0017999959999199947,4.3,1
2599.0,2999.0,13.0,0.8666222074024386,400.0,400.0,0,0,0.13337779259752805,5,1,0.02888740691341462,3.9,0
2799.0,6499.0,57.0,0.4306816433297364,3700.0,3700.0,1,0,0.5693183566702482,5,4,0.006625871435842098,4.1,1
1399.0,2990.0,53.0,0.4678929765886131,1591.0,1591.0,1,0,0.5321070234113534,5,4,0.0156433626408764,4.1,1
649.0,2400.0,73.0,0.27041666666665537,1751.0,1751.0,1,0,0.7295833333333029,5,4,0.011262668332638708,4.4,1
799.0,3990.0,80.0,0.20025062656641102,3191.0,3191.0,1,0,0.7997493734335639,5,4,0.00501755516327765,3.8,0
149.0,149.0,0.0,0.999999999999329,0.0,0.0,0,1,0.0,2,0,0.6666666666662193,4.3,1
799.0,2100.0,62.0,0.38047619047617237,1301.0,1301.0,1,0,0.6195238095237801,5,4,0.018109290360598402,4.3,1
3799.0,5299.0,28.0,0.7169277222117245,1500.0,1500.0,0,0,0.2830722777882566,5,2,0.013526938154938198,3.5,0
199.0,1899.0,90.0,0.10479199578725093,1700.0,1700.0,1,0,0.8952080042126964,5,4,0.005515368199328996,4.0,1
23999.0,32999.0,27.0,0.7272644625594693,9000.0,9000.0,0,0,0.27273553744052764,5,2,0.0022038317047256644,3.9,0
29990.0,39990.0,25.0,0.7499374843710909,10000.0,10000.0,0,0,0.2500625156289066,5,2,0.0018752656456980093,4.3,1
7998.0,11999.0,33.0,0.666555546295519,4001.0,4001.0,0,0,0.33344445370447257,5,3,0.005554629552462658,3.8,0
249.0,999.0,75.0,0.2492492492492243,750.0,750.0,1,0,0.7507507507506755,4,4,0.024924924924922428,4.5,2
299.0,599.0,50.0,0.4991652754590151,300.0,300.0,0,0,0.5008347245408179,4,3,0.08319421257650252,4.3,1
499.0,1899.0,74.0,0.26276987888360914,1400.0,1400.0,1,0,0.7372301211163382,5,4,0.013829993625453112,4.1,1
899.0,3499.0,74.0,0.2569305515861601,2600.0,2600.0,1,0,0.7430694484138113,5,4,0.007340872902461717,3.0,0
1599.0,3499.0,54.0,0.45698771077449396,1900.0,1900.0,1,0,0.5430122892254775,5,4,0.013056791736414112,4.0,1
120.0,999.0,88.0,0.12012012012010809,879.0,879.0,1,0,0.8798798798797918,4,4,0.012012012012010808,3.9,0
3999.0,6999.0,43.0,0.571367338191162,3000.0,3000.0,0,0,0.4286326618088237,5,3,0.008162390545588028,4.1,1
12999.0,18999.0,32.0,0.6841939049423619,6000.0,6000.0,0,0,0.31580609505763296,5,3,0.00360102055232822,4.1,1
1599.0,2599.0,38.0,0.6152366294728505,1000.0,1000.0,0,0,0.384763370527111,5,3,0.02366294728741733,4.3,1
699.0,1199.0,42.0,0.5829858215178829,500.0,500.0,0,0,0.4170141784820336,5,3,0.04858215179315691,4.0,1
99.0,999.0,90.0,0.09909909909908918,900.0,900.0,1,0,0.9009009009008107,4,4,0.009909909909908917,4.4,1
7915.0,9999.0,21.0,0.7915791579157837,2084.0,2084.0,0,0,0.20842084208420633,5,2,0.007915791579157838,4.3,1
1499.0,7999.0,81.0,0.18739842480309804,6500.0,6500.0,1,0,0.8126015751968895,5,4,0.0023424803100387257,4.2,1
1055.0,1249.0,16.0,0.8446757405924064,194.0,194.0,0,0,0.15532425940751357,5,1,0.0675740592473925,3.8,0
150.0,599.0,75.0,0.25041736227040895,449.0,449.0,1,0,0.749582637729424,4,4,0.04173622704506816,4.3,1
219.0,700.0,69.0,0.31285714285709815,481.0,481.0,1,0,0.6871428571427589,4,4,0.044630120236390604,4.3,1
474.0,1799.0,74.0,0.2634797109505134,1325.0,1325.0,1,0,0.736520289049431,5,4,0.014637761719472968,4.3,1
115.0,499.0,77.0,0.2304609218436412,384.0,384.0,1,0,0.7695390781561584,3,4,0.046092184368728244,4.0,1
239.0,599.0,60.0,0.39899833055085154,360.0,360.0,1,0,0.6010016694489815,4,4,0.06649972175847525,3.9,0
7499.0,9499.0,21.0,0.789451521212751,2000.0,2000.0,0,0,0.21054847878723854,5,2,0.0083100160127658,4.1,1
265.0,999.0,73.0,0.2652652652652387,734.0,734.0,1,0,0.7347347347346611,4,4,0.02652652652652387,3.7,0
37990.0,74999.0,49.0,0.506540087201162,37009.0,37009.0,0,0,0.49345991279883666,5,3,0.0006753867829348825,4.2,1
199.0,499.0,60.0,0.39879759519030084,300.0,300.0,1,0,0.6012024048094988,3,4,0.07975951903806017,4.1,1
179.0,399.0,55.0,0.44862155388459934,220.0,220.0,1,0,0.5513784461151501,3,4,0.11215538847114984,4.0,1
1799.0,3999.0,55.0,0.44986246561639287,2200.0,2200.0,1,0,0.5501375343835821,5,4,0.011246561640409821,4.6,2
8499.0,11999.0,29.0,0.70830902575214,3500.0,3500.0,0,0,0.29169097424785156,5,2,0.005902575214601168,3.9,0
1999.0,3999.0,50.0,0.499874968742173,2000.0,2000.0,0,0,0.5001250312578019,5,3,0.012496874218554326,4.0,1
3999.0,17999.0,78.0,0.22217900994499573,14000.0,14000.0,1,0,0.7778209900549988,5,4,0.001234327833027754,4.3,1
219.0,499.0,56.0,0.4388777555109341,280.0,280.0,1,0,0.5611222444888655,3,4,0.08777555110218682,4.4,1
599.0,1399.0,57.0,0.42816297355250693,800.0,800.0,1,0,0.5718370264474216,5,4,0.03058306953946478,4.1,1
2499.0,2999.0,17.0,0.8332777592530566,500.0,500.0,0,0,0.16672224074691008,5,1,0.027775925308435218,4.1,1
89.0,499.0,82.0,0.17835671342681797,410.0,410.0,1,0,0.8216432865729817,3,4,0.035671342685363594,4.1,1
2999.0,11999.0,75.0,0.2499374947912305,9000.0,9000.0,1,0,0.7500625052087612,5,4,0.0020828124565935874,4.4,1
314.0,1499.0,79.0,0.209472981987978,1185.0,1185.0,1,0,0.7905270180119552,5,4,0.0139648654658652,4.5,2
13999.0,19499.0,28.0,0.7179342530386138,5500.0,5500.0,0,0,0.2820657469613812,5,2,0.0036817141181467376,4.1,1
139.0,499.0,72.0,0.27855711422840107,360.0,360.0,1,0,0.7214428857713985,3,4,0.05571142284568021,4.2,1
2599.0,6999.0,63.0,0.3713387626803776,4400.0,4400.0,1,0,0.6286612373196081,5,4,0.005304839466862537,4.5,2
365.0,999.0,63.0,0.36536536536532876,634.0,634.0,1,0,0.634634634634571,4,4,0.036536536536532875,4.1,1
1499.0,4490.0,67.0,0.333853006681507,2991.0,2991.0,1,0,0.6661469933184707,5,4,0.00743382335073496,3.9,0
1998.0,9999.0,80.0,0.1998199819981978,8001.0,8001.0,1,0,0.8001800180017922,5,4,0.001998199819981978,4.3,1
1799.0,7990.0,77.0,0.22515644555694336,6191.0,6191.0,1,0,0.7748435544430441,5,4,0.002817625398034581,3.8,0
289.0,650.0,56.0,0.4446153846153162,361.0,361.0,1,0,0.5553846153845299,4,4,0.06829729410373521,4.3,1
599.0,895.0,33.0,0.669273743016685,296.0,296.0,0,0,0.33072625698320324,4,3,0.07469573024739787,4.4,1
217.0,237.0,8.0,0.9156118143456052,20.0,20.0,0,1,0.08438818565397284,3,0,0.3847108463636997,3.8,0
1299.0,2990.0,57.0,0.43444816053510255,1691.0,1691.0,1,0,0.565551839464864,5,4,0.014525180893851639,3.8,0
263.0,699.0,62.0,0.3762517882689018,436.0,436.0,1,0,0.6237482117309551,4,4,0.05375025546698598,3.5,0
569.0,1000.0,43.0,0.5689999999999431,431.0,431.0,0,0,0.43099999999995686,4,3,0.05684315684315116,4.4,1
1999.0,4999.0,60.0,0.39987997599519104,3000.0,3000.0,1,0,0.6001200240047889,5,4,0.00799759951990382,4.1,1
1399.0,3990.0,65.0,0.3506265664160313,2591.0,2591.0,1,0,0.6493734335839436,5,4,0.00878543138100805,4.1,1
349.0,1499.0,77.0,0.2328218812541539,1150.0,1150.0,1,0,0.7671781187457793,5,4,0.015521458750276928,4.3,1
149.0,399.0,63.0,0.3734335839598062,250.0,250.0,1,0,0.6265664160399432,3,4,0.09335839598995153,3.5,0
599.0,999.0,40.0,0.5995995995995396,400.0,400.0,0,0,0.4004004004003603,4,3,0.05995995995995396,4.1,1
1220.0,3990.0,69.0,0.30576441102756124,2770.0,2770.0,1,0,0.6942355889724137,5,4,0.007661348309385148,4.1,1
1499.0,6990.0,79.0,0.21444921316165644,5491.0,5491.0,1,0,0.7855507868383292,5,4,0.003067504121894671,3.9,0
499.0,999.0,50.0,0.4994994994994495,500.0,500.0,0,0,0.5005005005004504,4,3,0.04994994994994495,3.9,0
99.0,999.0,90.0,0.09909909909908918,900.0,900.0,1,0,0.9009009009008107,4,4,0.009909909909908917,4.1,1
349.0,1299.0,73.0,0.2686682063125274,950.0,950.0,1,0,0.7313317936873955,5,4,0.020666785100963647,4.0,1
475.0,1500.0,68.0,0.31666666666664556,1025.0,1025.0,1,0,0.6833333333332877,5,4,0.021097046413500704,4.2,1
269.0,649.0,59.0,0.4144838212634184,380.0,380.0,1,0,0.5855161787364275,4,4,0.0637667417328336,4.3,1
299.0,599.0,50.0,0.4991652754590151,300.0,300.0,0,0,0.5008347245408179,4,3,0.08319421257650252,4.1,1
1599.0,3999.0,60.0,0.39984996249061266,2400.0,2400.0,1,0,0.6001500375093624,5,4,0.009996249062265317,4.0,1
1499.0,7999.0,81.0,0.18739842480309804,6500.0,6500.0,1,0,0.8126015751968895,5,4,0.0023424803100387257,4.2,1
329.0,999.0,67.0,0.32932932932929637,670.0,670.0,1,0,0.6706706706706035,4,4,0.03293293293292964,3.9,0
549.0,1799.0,69.0,0.3051695386325567,1250.0,1250.0,1,0,0.6948304613673877,5,4,0.01695386325736426,4.3,1
2199.0,9999.0,78.0,0.2199219921992177,7800.0,7800.0,1,0,0.7800780078007723,5,4,0.002199219921992177,4.2,1
299.0,650.0,54.0,0.4599999999999292,351.0,351.0,1,0,0.5399999999999169,4,4,0.07066052227341461,4.5,2
798.0,1995.0,60.0,0.3999999999999799,1197.0,1197.0,1,0,0.5999999999999699,5,4,0.020040080160319638,4.0,1
399.0,1099.0,64.0,0.3630573248407313,700.0,700.0,1,0,0.6369426751591777,5,4,0.03300521134915739,4.2,1
266.0,315.0,16.0,0.8444444444441764,49.0,49.0,0,0,0.15555555555550618,3,1,0.2672292545709419,4.5,2
50.0,50.0,0.0,0.9999999999979999,0.0,0.0,0,1,0.0,0,0,1.9607843137215686,4.3,1
130.0,165.0,21.0,0.7878787878783104,35.0,35.0,0,0,0.2121212121210836,2,2,0.4746257758303075,3.9,0
449.0,1290.0,65.0,0.34806201550384896,841.0,841.0,1,0,0.6519379844960734,5,4,0.02696065185932215,4.1,1
3999.0,16999.0,76.0,0.23524913230189876,13000.0,13000.0,1,0,0.7647508676980954,5,4,0.0013838184253052866,4.3,1
399.0,1290.0,69.0,0.3093023255813714,891.0,891.0,1,0,0.6906976744185511,5,4,0.02395835209770499,4.2,1
1399.0,2498.0,44.0,0.5600480384307222,1099.0,1099.0,0,0,0.43995196156923777,5,3,0.022410885891585523,4.2,1
199.0,349.0,43.0,0.5702005730657392,150.0,150.0,0,0,0.42979942693397427,3,3,0.16291444944735406,4.0,1
199.0,999.0,80.0,0.19919919919917925,800.0,800.0,1,0,0.8008008008007206,4,4,0.019919919919917924,3.9,0
2998.0,5999.0,50.0,0.4997499583263794,3001.0,3001.0,0,0,0.5002500416736039,5,3,0.008329165972106324,4.1,1
4098.0,4999.0,18.0,0.8197639527905417,901.0,901.0,0,0,0.18023604720943828,5,1,0.016395279055810834,4.5,2
499.0,1999.0,75.0,0.2496248124061906,1500.0,1500.0,1,0,0.7503751875937593,5,4,0.012481240620309532,3.7,0
299.0,449.0,33.0,0.6659242761691168,150.0,150.0,0,0,0.3340757238306606,3,3,0.14798317248202594,3.5,0
329.0,699.0,53.0,0.4706723891272574,370.0,370.0,1,0,0.5293276108725995,4,4,0.06723891273246535,4.2,1
699.0,999.0,30.0,0.6996996996996296,300.0,300.0,0,0,0.3003003003002702,4,2,0.06996996996996296,3.5,0
799.0,3990.0,80.0,0.20025062656641102,3191.0,3191.0,1,0,0.7997493734335639,5,4,0.00501755516327765,4.3,1
1399.0,5499.0,75.0,0.25440989270776043,4100.0,4100.0,1,0,0.7455901072922214,5,4,0.004625634412868371,3.9,0
154.0,399.0,61.0,0.38596491228060503,245.0,245.0,1,0,0.6140350877191444,3,4,0.09649122807015126,4.2,1
519.0,1350.0,62.0,0.38444444444441594,831.0,831.0,1,0,0.6155555555555099,5,4,0.028456287523642928,4.3,1
2299.0,7990.0,71.0,0.28773466833541567,5691.0,5691.0,1,0,0.7122653316645718,5,4,0.003600734180145359,4.2,1
399.0,1999.0,80.0,0.19959979989993998,1600.0,1600.0,1,0,0.80040020010001,5,4,0.009979989994996998,4.0,1
1499.0,3990.0,62.0,0.3756892230576347,2491.0,2491.0,1,0,0.6243107769423403,5,4,0.009413410750629785,4.1,1
1295.0,1295.0,0.0,0.9999999999999227,0.0,0.0,0,1,0.0,5,0,0.07716049382715452,4.5,2
1889.0,5499.0,66.0,0.34351700309146493,3610.0,3610.0,1,0,0.6564829969085169,5,4,0.00624576369257209,4.2,1
455.0,1490.0,69.0,0.30536912751675804,1035.0,1035.0,1,0,0.6946308724831748,5,4,0.020480826795221868,4.1,1
399.0,995.0,60.0,0.40100502512558783,596.0,596.0,1,0,0.5989949748743116,4,4,0.04026154870738834,3.9,0
1059.0,3999.0,74.0,0.26481620405100614,2940.0,2940.0,1,0,0.7351837959489689,5,4,0.006620405101275153,4.3,1
149.0,1000.0,85.0,0.1489999999999851,851.0,851.0,1,0,0.8509999999999148,4,4,0.014885114885113395,3.9,0
717.0,761.0,6.0,0.9421813403415319,44.0,44.0,0,1,0.057818659658336685,4,0,0.12364584518917743,4.0,1
99.0,999.0,90.0,0.09909909909908918,900.0,900.0,1,0,0.9009009009008107,4,4,0.009909909909908917,4.0,1
39.0,299.0,87.0,0.13043478260865204,260.0,260.0,1,0,0.8695652173910136,3,4,0.04347826086955068,3.5,0
889.0,2500.0,64.0,0.35559999999998576,1611.0,1611.0,1,0,0.6443999999999742,5,4,0.014218312674929458,4.3,1
1199.0,4999.0,76.0,0.239847969593914,3800.0,3800.0,1,0,0.760152030406066,5,4,0.00479695939187828,3.8,0
569.0,1299.0,56.0,0.43802925327171377,730.0,730.0,1,0,0.5619707467282092,5,4,0.033694557943977986,4.4,1
1499.0,8999.0,83.0,0.16657406378486314,7500.0,7500.0,1,0,0.8334259362151257,5,4,0.001850822930942924,3.7,0
149.0,180.0,17.0,0.827777777777318,31.0,31.0,0,0,0.17222222222212655,2,1,0.4573357888272475,4.4,1
399.0,549.0,27.0,0.7267759562840206,150.0,150.0,0,0,0.2732240437157972,4,2,0.13214108296073102,4.4,1
191.0,225.0,15.0,0.8488888888885117,34.0,34.0,0,0,0.15111111111104397,3,1,0.37561455260553617,4.4,1
129.0,999.0,87.0,0.1291291291291162,870.0,870.0,1,0,0.8708708708707836,4,4,0.01291291291291162,4.2,1
